GenomeID,contig,operon,cluster,Nitrogenase Set,Location_start,Location_end,Orientation,pos_num,GTDB Taxonomy,ncbi_country,Isolation Source,NCBI Taxonomy,ncbi_taxonomy_unfiltered,Organism,Regulon,Operon,Group No
RS_GCF_046604225.1,NZ_JBKIXC010000003.1,1,nif,"N, E, K, D, H",533649,542992,-1,"[487, 488, 494, 495, 496]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Hydrogenophaga;s__Hydrogenophaga sp046604225,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;x__unclassified Hydrogenophaga;s__Hydrogenophaga sp. RWCD_12,Hydrogenophaga sp046604225,,,
RS_GCF_046604225.1,NZ_JBKIXC010000003.1,2,nif,B,580772,582370,-1,[543],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Hydrogenophaga;s__Hydrogenophaga sp046604225,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;x__unclassified Hydrogenophaga;s__Hydrogenophaga sp. RWCD_12,Hydrogenophaga sp046604225,,,
RS_GCF_046707225.1,NZ_JBJKOP010000051.1,1,nif,"H, D, K, E, N",12248,20663,1,"[10, 13, 14, 15, 16]",d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caproicibacter;s__Caproicibacter sp046707225,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Acutalibacteraceae;g__Caproicibacter;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Acutalibacteraceae;g__Caproicibacter;x__unclassified Caproicibacter;s__Caproicibacter sp.,Caproicibacter sp046707225,,,
RS_GCF_046766015.1,NZ_JBKOUF010000001.1,3,nif,"H, D, K",1031703,1035754,1,"[1039, 1040, 1041]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylophilus;s__Methylophilus sp046766015,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylophilus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylophilus;x__unclassified Methylophilus;s__Methylophilus sp. 3sh_L,Methylophilus sp046766015,,,
RS_GCF_046766015.1,NZ_JBKOUF010000001.1,4,nif,B,1068056,1069615,1,[1083],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylophilus;s__Methylophilus sp046766015,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylophilus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylophilus;x__unclassified Methylophilus;s__Methylophilus sp. 3sh_L,Methylophilus sp046766015,,,
RS_GCF_046774965.1,NZ_CP177241.1,1,nif,B,3488388,3489692,1,[3192],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Celerinatantimonadaceae;g__Agarivorans;s__Agarivorans sp005405585,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Agarivorans;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Agarivorans;x__unclassified Agarivorans;s__Agarivorans sp. DSG3-1,Agarivorans sp005405585,,,
RS_GCF_046774965.1,NZ_CP177241.1,2,nif,"H, D, K, E, N",3452074,3465397,1,"[3152, 3153, 3154, 3163, 3164]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Celerinatantimonadaceae;g__Agarivorans;s__Agarivorans sp005405585,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Agarivorans;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Agarivorans;x__unclassified Agarivorans;s__Agarivorans sp. DSG3-1,Agarivorans sp005405585,,,
RS_GCF_046883345.1,NZ_JALKCW010000012.1,1,nif,"K, D, H",2546,7401,-1,"[5, 6, 9]",d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfurivibrionaceae;g__Thiovibrio;s__Thiovibrio ferrireducens,none,none,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Hydrosulfovibrio;s__Hydrosulfovibrio ferrireducens,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Hydrosulfovibrio;s__Hydrosulfovibrio ferrireducens,Thiovibrio ferrireducens,,,
RS_GCF_046972725.1,NZ_JBKVXF010000001.1,1,nif,"O, N, E, K, D, H",1593611,1606759,-1,"[1501, 1507, 1508, 1509, 1510, 1513]",d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sp046972725,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;x__unclassified Lacrimispora;s__Lacrimispora sp.,Lacrimispora sp046972725,,,
RS_GCF_047047955.1,NZ_CP150631.1,1,nif,"E, K, D, H, B",110260,139711,-1,"[91, 104, 105, 106, 120]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azonexus;s__Azonexus sp047047955,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Azonexaceae;g__Azonexus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Azonexaceae;g__Azonexus;x__unclassified Azonexus;s__Azonexus sp. IMCC34839,Azonexus sp047047955,,,
RS_GCF_047222355.1,NZ_CP178333.1,6,nif,"B, H, D, K, E, N",1137805,1156260,1,"[1015, 1022, 1023, 1024, 1027, 1028]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira sp000225005,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira shaposhnikovii,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira shaposhnikovii,Ectothiorhodospira sp000225005,,,
RS_GCF_047263945.1,NZ_JBLAVB010000003.1,1,nif,B,548405,549913,1,[475],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;s__Rhodospirillum sp047263945,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;x__unclassified Rhodospirillum;s__Rhodospirillum sp. A1_3_36,Rhodospirillum sp047263945,,,
RS_GCF_047263945.1,NZ_JBLAVB010000007.1,1,nif,"H, D, K",24714,28783,1,"[23, 24, 25]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;s__Rhodospirillum sp047263945,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;x__unclassified Rhodospirillum;s__Rhodospirillum sp. A1_3_36,Rhodospirillum sp047263945,,,
RS_GCF_047276495.1,NZ_CP178543.1,2,nif,"N, E, K, D, H, B",2486398,2498718,-1,"[2061, 2062, 2063, 2064, 2065, 2068]",d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Capilliphycus;s__Capilliphycus salinus,none,none,d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Sirenicapillariaceae;g__Capilliphycus;s__Capilliphycus salinus,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;c__Cyanophyceae;x__Oscillatoriophycideae;o__Oscillatoriales;f__Sirenicapillariaceae;g__Capilliphycus;s__Capilliphycus salinus;x__Capilliphycus salinus ALCB114379,Capilliphycus salinus,,,
RS_GCF_047300855.1,NZ_CP170197.1,1,nif,"N, E, K, D, H",2392742,2399885,-1,"[2324, 2325, 2326, 2327, 2328]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuriferulaceae;g__Sulfuriferula;s__Sulfuriferula sp047300855,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sulfuricellaceae;g__Sulfuriferula;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sulfuricellaceae;g__Sulfuriferula;x__unclassified Sulfuriferula;s__Sulfuriferula sp. GW1,Sulfuriferula sp047300855,,,
RS_GCF_047300855.1,NZ_CP170197.1,2,nif,B,2421278,2422837,-1,[2353],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuriferulaceae;g__Sulfuriferula;s__Sulfuriferula sp047300855,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sulfuricellaceae;g__Sulfuriferula;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Sulfuricellaceae;g__Sulfuriferula;x__unclassified Sulfuriferula;s__Sulfuriferula sp. GW1,Sulfuriferula sp047300855,,,
RS_GCF_047302445.1,NZ_CP178627.1,1,nif,B,1188748,1190145,-1,[1045],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp047302445,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;x__unclassified Vibrio;s__Vibrio sp. MA40-2,Vibrio sp047302445,,,
RS_GCF_047302445.1,NZ_CP178627.1,2,nif,"H, D, K, E, N",1170897,1179549,1,"[1025, 1026, 1027, 1031, 1032]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp047302445,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;x__unclassified Vibrio;s__Vibrio sp. MA40-2,Vibrio sp047302445,,,
RS_GCF_047302445.1,NZ_CP178628.1,2,nif,B,22129,23118,-1,[24],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp047302445,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;x__unclassified Vibrio;s__Vibrio sp. MA40-2,Vibrio sp047302445,,,
RS_GCF_047303955.1,NZ_JBGLYM010000024.1,1,nif,"N, E, K, D, H",26471,35702,-1,"[30, 31, 36, 37, 38]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Aquipseudomonas;s__Aquipseudomonas sp047303955,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. Pseusp88,Aquipseudomonas sp047303955,,,
RS_GCF_047303955.1,NZ_JBGLYM010000024.1,2,nif,B,48476,49990,1,[52],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Aquipseudomonas;s__Aquipseudomonas sp047303955,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. Pseusp88,Aquipseudomonas sp047303955,,,
RS_GCF_047308185.1,NZ_JAHXPU010000027.1,1,anf,"O, K, G, D, H",73850,79719,-1,"[67, 70, 71, 72, 73]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia sp047308185,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;x__unclassified Pantoea;s__Pantoea sp. B65,Erwinia sp047308185,,,
RS_GCF_047308185.1,NZ_JAHXPU010000043.1,1,nif,"N, E, K, D, H, B",7555,26112,-1,"[19, 20, 23, 24, 25, 9]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia sp047308185,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;x__unclassified Pantoea;s__Pantoea sp. B65,Erwinia sp047308185,,,
RS_GCF_047323245.1,NZ_CP178826.1,1,nif,"H, D, K",2763320,2767345,1,"[3533, 3534, 3535]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas sp047323245,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;x__unclassified Psychromonas;s__Psychromonas sp. KJ10-10,Psychromonas sp047323245,,,
RS_GCF_047324175.1,NZ_CP178732.1,1,anf,"O, K, G, D, H",5607253,5613162,-1,"[5008, 5011, 5012, 5013, 5014]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__Acerihabitans sp015654925,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;x__unclassified Sodalis (in: enterobacteria);s__Sodalis sp. RH21,Acerihabitans sp015654925,,,
RS_GCF_047324175.1,NZ_CP178732.1,2,nif,"N, E, K, D, H",3045673,3054233,-1,"[2700, 2701, 2704, 2705, 2706]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__Acerihabitans sp015654925,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;x__unclassified Sodalis (in: enterobacteria);s__Sodalis sp. RH21,Acerihabitans sp015654925,,,
RS_GCF_047324175.1,NZ_CP178732.1,3,nif,B,3024503,3025933,-1,[2676],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__Acerihabitans sp015654925,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;x__unclassified Sodalis (in: enterobacteria);s__Sodalis sp. RH21,Acerihabitans sp015654925,,,
RS_GCF_047324305.1,NZ_CP178740.1,1,nif,"N, E, K, D, H",4880997,4890808,-1,"[4306, 4307, 4311, 4312, 4313]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__Acerihabitans sp047324305,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;x__unclassified Sodalis (in: enterobacteria);s__Sodalis sp. RH13,Acerihabitans sp047324305,,,
RS_GCF_047324305.1,NZ_CP178740.1,2,nif,B,4857904,4859307,-1,[4281],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__Acerihabitans sp047324305,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;x__unclassified Sodalis (in: enterobacteria);s__Sodalis sp. RH13,Acerihabitans sp047324305,,,
RS_GCF_047324305.1,NZ_CP178740.1,3,anf,"O, O, K, G, D, H",1746650,1754992,-1,"[1533, 1536, 1539, 1540, 1541, 1542]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__Acerihabitans sp047324305,none,none,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Bruguierivoracaceae;g__Sodalis;x__unclassified Sodalis (in: enterobacteria);s__Sodalis sp. RH13,Acerihabitans sp047324305,,,
RS_GCF_047421495.1,NZ_CP175559.1,1,nif,"N, E, K, D, H",1318099,1325057,-1,"[1337, 1338, 1339, 1340, 1341]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus sp047421495,none,none,d__Bacteria;p__Pseudomonadota;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;x__unclassified Acidithiobacillus;s__Acidithiobacillus sp. M4-SHS-6,Acidithiobacillus sp047421495,,,
RS_GCF_047421495.1,NZ_CP175559.1,5,nif,B,1328253,1329821,1,[1345],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus sp047421495,none,none,d__Bacteria;p__Pseudomonadota;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;x__unclassified Acidithiobacillus;s__Acidithiobacillus sp. M4-SHS-6,Acidithiobacillus sp047421495,,,
RS_GCF_047444035.1,NZ_JBLAOA010000001.1,1,nif,"N, E, K, D, H",454777,462329,-1,"[424, 425, 426, 427, 428]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter sp047444035,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;x__unclassified Xanthobacter;s__Xanthobacter sp. AM11,Xanthobacter sp047444035,,,
RS_GCF_047444035.1,NZ_JBLAOA010000001.1,2,nif,B,441477,443039,-1,[406],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter sp047444035,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;x__unclassified Xanthobacter;s__Xanthobacter sp. AM11,Xanthobacter sp047444035,,,
RS_GCF_047444045.1,NZ_JBLAOB010000003.1,1,nif,"H, D, K, E, N",3692160,3699723,1,"[3328, 3329, 3330, 3331, 3332]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus_D,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;x__unclassified Xanthobacter;s__Xanthobacter sp. AM33,Xanthobacter autotrophicus_D,,,
RS_GCF_047444045.1,NZ_JBLAOB010000003.1,2,nif,B,3711634,3713196,1,[3350],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus_D,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;x__unclassified Xanthobacter;s__Xanthobacter sp. AM33,Xanthobacter autotrophicus_D,,,
RS_GCF_047456275.1,NZ_CP173357.1,2,nif,B,2665595,2666554,-1,[2406],d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__Acetobacterium carbinolicum,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__Acetobacterium carbinolicum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__Acetobacterium carbinolicum,Acetobacterium carbinolicum,,,
RS_GCF_047456275.1,NZ_CP173357.1,5,nif,"O, H, D, K, E, N",3394439,3405277,1,"[3086, 3088, 3091, 3092, 3093, 3094]",d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__Acetobacterium carbinolicum,none,none,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__Acetobacterium carbinolicum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Acetobacterium;s__Acetobacterium carbinolicum,Acetobacterium carbinolicum,,,
RS_GCF_047495555.1,NZ_CP166866.1,8,nif,"H, D, K, E, K",992752,1000012,1,"[1060, 1063, 1064, 1065, 1066]",d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp040373355,none,none,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__,d__Archaea;x__Methanobacteriati;p__Methanobacteriota;x__Methanomada group;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;x__unclassified Methanobacterium;s__Methanobacterium sp. ACI-7,Methanobacterium_D sp040373355,,,
RS_GCF_047495555.1,NZ_CP166866.1,11,nif,B,82429,83286,1,[88],d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp040373355,none,none,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__,d__Archaea;x__Methanobacteriati;p__Methanobacteriota;x__Methanomada group;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;x__unclassified Methanobacterium;s__Methanobacterium sp. ACI-7,Methanobacterium_D sp040373355,,,
RS_GCF_047495555.1,NZ_CP166866.1,12,nif,B,223816,224748,1,[238],d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp040373355,none,none,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__,d__Archaea;x__Methanobacteriati;p__Methanobacteriota;x__Methanomada group;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;x__unclassified Methanobacterium;s__Methanobacterium sp. ACI-7,Methanobacterium_D sp040373355,,,
