GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB
GB_GCA_000145985.1,nifB,CP002098.1_844_A,0.00016,17.0,0.0,4,127,794164-794562,1,0,CP002098.1,844,2,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera aggregans
RS_GCF_002502735.1,nifE,NZ_DAQC01000001.1_1209_A,3.6e-12,42.7,2.1,0,203,1225970-1227085,1,0,NZ_DAQC01000001.1,1209,6,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502735
RS_GCF_002502735.1,nifK,NZ_DAQC01000001.1_1209_B,4.3e-05,19.4,0.0,274,371,1225970-1227085,1,0,NZ_DAQC01000001.1,1209,6,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502735
RS_GCF_002502735.1,nifK,NZ_DAQC01000001.1_1209_A,2.8e-11,39.8,0.0,1,178,1225970-1227085,1,0,NZ_DAQC01000001.1,1209,6,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502735
RS_GCF_002502735.1,nifN,NZ_DAQC01000001.1_1209_A,2e-17,59.8,0.1,0,161,1225970-1227085,1,0,NZ_DAQC01000001.1,1209,6,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502735
RS_GCF_002502735.1,nifN,NZ_DAQC01000001.1_1209_B,3.1e-05,19.6,0.0,204,371,1225970-1227085,1,0,NZ_DAQC01000001.1,1209,6,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502735
RS_GCF_002502735.1,nifB,NZ_DAQC01000007.1_25_A,1.4e-107,357.2,4.6,6,293,22411-23304,1,0,NZ_DAQC01000007.1,25,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502735
RS_GCF_002505485.1,nifD,NZ_DAVG01000034.1_15_A,2.5e-48,162.2,0.0,29,365,20213-21640,1,0,NZ_DAVG01000034.1,15,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000034.1_15_A,1.5e-69,232.7,0.0,12,465,20213-21640,1,0,NZ_DAVG01000034.1,15,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000034.1_15_A,5.2e-22,75.7,0.0,27,400,20213-21640,1,0,NZ_DAVG01000034.1,15,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000034.1_15_A,5.8e-36,121.4,0.0,28,358,20213-21640,1,0,NZ_DAVG01000034.1,15,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000034.1_16_A,6.1e-38,128.3,0.1,11,302,21621-22979,1,0,NZ_DAVG01000034.1,16,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000034.1_16_A,9e-31,104.6,0.0,6,448,21621-22979,1,0,NZ_DAVG01000034.1,16,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000034.1_16_A,4.8e-53,177.7,0.1,8,451,21621-22979,1,0,NZ_DAVG01000034.1,16,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000034.1_16_A,8.2e-32,107.8,0.0,23,446,21621-22979,1,0,NZ_DAVG01000034.1,16,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifH,NZ_DAVG01000034.1_17_A,1.3e-106,354.0,0.0,0,280,22987-23832,1,0,NZ_DAVG01000034.1,17,1,nifH,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifB,NZ_DAVG01000068.1_8_A,1.5e-17,60.7,0.0,65,181,6674-7222,1,0,NZ_DAVG01000068.1,8,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifB,NZ_DAVG01000080.1_78_A,0.00095,15.2,2.0,19,153,94746-95744,1,1,NZ_DAVG01000080.1,78,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifB,NZ_DAVG01000084.1_12_A,1.9e-16,57.1,0.1,1,132,16135-16551,-1,0,NZ_DAVG01000084.1,12,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000084.1_13_A,2.2e-25,86.6,0.0,0,369,16577-17689,-1,0,NZ_DAVG01000084.1,13,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000084.1_13_A,6.8e-34,114.9,0.0,0,217,16577-17689,-1,0,NZ_DAVG01000084.1,13,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000084.1_13_A,4e-23,79.3,0.0,0,369,16577-17689,-1,0,NZ_DAVG01000084.1,13,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000084.1_13_A,4.7e-67,223.9,0.0,0,369,16577-17689,-1,0,NZ_DAVG01000084.1,13,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000095.1_10_A,4.3e-26,88.9,0.0,6,422,6582-7850,-1,0,NZ_DAVG01000095.1,10,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000095.1_10_A,5.2e-33,112.0,0.1,6,421,6582-7850,-1,0,NZ_DAVG01000095.1,10,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000095.1_10_B,5e-20,69.1,0.0,196,421,6582-7850,-1,0,NZ_DAVG01000095.1,10,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000095.1_10_A,1.5e-23,80.7,0.0,1,207,6582-7850,-1,0,NZ_DAVG01000095.1,10,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000095.1_10_A,1.3e-70,235.7,0.0,1,421,6582-7850,-1,0,NZ_DAVG01000095.1,10,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000095.1_11_A,4.7e-70,234.4,0.0,21,485,7847-9313,-1,0,NZ_DAVG01000095.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000095.1_11_A,2e-19,67.2,0.0,25,245,7847-9313,-1,0,NZ_DAVG01000095.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000095.1_11_A,4.3e-61,204.3,0.0,55,471,7847-9313,-1,0,NZ_DAVG01000095.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000095.1_11_B,8.4e-12,42.0,0.0,235,458,7847-9313,-1,0,NZ_DAVG01000095.1,11,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000095.1_11_A,2.4e-45,152.4,0.0,30,484,7847-9313,-1,0,NZ_DAVG01000095.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifB,NZ_DAVG01000112.1_74_A,1.6e-109,364.1,3.7,6,320,63089-64054,-1,0,NZ_DAVG01000112.1,74,3,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000112.1_107_A,1.1e-10,38.1,0.0,8,197,95314-96747,-1,0,NZ_DAVG01000112.1,107,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_107_B,2.6e-05,20.5,0.0,218,404,95314-96747,-1,0,NZ_DAVG01000112.1,107,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_107_A,1.3e-16,57.9,0.0,6,198,95314-96747,-1,0,NZ_DAVG01000112.1,107,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_107_C,1.9e-05,21.0,0.0,353,457,95314-96747,-1,0,NZ_DAVG01000112.1,107,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000112.1_107_A,2.2e-146,485.9,0.0,0,461,95314-96747,-1,0,NZ_DAVG01000112.1,107,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000112.1_107_A,1e-150,499.8,0.0,0,474,95314-96747,-1,0,NZ_DAVG01000112.1,107,2,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_108_A,3.9e-207,687.2,0.6,0,515,96760-98316,-1,0,NZ_DAVG01000112.1,108,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000112.1_108_A,2.8e-42,142.2,0.0,31,429,96760-98316,-1,0,NZ_DAVG01000112.1,108,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000112.1_108_A,2.1e-31,106.6,0.1,34,447,96760-98316,-1,0,NZ_DAVG01000112.1,108,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000112.1_108_A,3.9e-134,445.2,0.1,6,473,96760-98316,-1,0,NZ_DAVG01000112.1,108,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000112.1_109_A,4e-126,418.7,0.0,5,454,98399-99769,-1,0,NZ_DAVG01000112.1,109,2,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000112.1_109_A,7.5e-190,629.2,0.0,1,456,98399-99769,-1,0,NZ_DAVG01000112.1,109,2,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_109_A,2e-27,93.6,0.0,17,445,98399-99769,-1,0,NZ_DAVG01000112.1,109,2,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000112.1_109_A,5.2e-15,52.4,0.0,21,443,98399-99769,-1,0,NZ_DAVG01000112.1,109,2,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifD,NZ_DAVG01000112.1_110_A,1.4e-219,727.1,2.8,0,531,99796-101394,-1,0,NZ_DAVG01000112.1,110,2,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_110_A,1.4e-124,414.5,0.4,17,415,99796-101394,-1,0,NZ_DAVG01000112.1,110,2,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifK,NZ_DAVG01000112.1_110_A,2.8e-22,76.6,0.5,11,396,99796-101394,-1,0,NZ_DAVG01000112.1,110,2,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifN,NZ_DAVG01000112.1_110_A,9.1e-32,107.6,0.0,57,489,99796-101394,-1,0,NZ_DAVG01000112.1,110,2,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifE,NZ_DAVG01000112.1_110_B,3.8e-13,46.4,0.0,421,530,99796-101394,-1,0,NZ_DAVG01000112.1,110,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002505485.1,nifH,NZ_DAVG01000112.1_113_A,2.2e-134,445.1,0.6,0,273,102147-102968,-1,0,NZ_DAVG01000112.1,113,2,nifH,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002505485
RS_GCF_002506585.1,nifB,NZ_DAXW01000007.1_25_A,2.4e-111,369.8,1.2,5,302,32761-33678,1,0,NZ_DAXW01000007.1,25,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp002506585
RS_GCF_002506585.1,nifB,NZ_DAXW01000015.1_58_A,8.1e-07,25.0,1.2,3,223,55008-55886,1,0,NZ_DAXW01000015.1,58,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp002506585
RS_GCF_002507545.1,nifB,NZ_DAVR01000030.1_69_A,1.6e-08,30.6,1.2,1,213,49433-50323,-1,0,NZ_DAVR01000030.1,69,1,nifB,d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus sp002507545
RS_GCF_002572525.1,nifB,NZ_PDBS01000001.1_3649_A,2e-07,28.0,0.0,1,151,3665971-3666960,-1,0,NZ_PDBS01000001.1,3649,2,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema sp002572525
RS_GCF_002727125.1,nifB,NZ_NHOA01000084.1_60_A,3.7e-05,20.0,0.0,4,152,47618-48622,-1,0,NZ_NHOA01000084.1,60,1,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum persicum
RS_GCF_002761295.1,nifB,NZ_CP017881.1_1367_A,1.1e-05,21.0,7.1,5,228,1326482-1327402,-1,1,NZ_CP017881.1,1367,2,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis
RS_GCF_002761295.1,nifB,NZ_CP017881.1_385_A,1.3e-114,380.1,1.9,0,319,357911-358876,1,0,NZ_CP017881.1,385,6,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis
RS_GCF_002788215.1,nifB,NZ_CP024845.1_2748_A,0.00021,17.4,0.0,0,153,2689441-2690457,1,0,NZ_CP024845.1,2748,4,nifB,d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halohasta;s__Halohasta litchfieldiae
RS_GCF_002813695.1,nifB,NZ_CP017768.1_14_A,0.00049,15.7,0.0,0,103,11884-12207,-1,0,NZ_CP017768.1,14,7,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifB,NZ_CP017768.1_1085_A,1.2e-127,423.4,5.0,0,283,1131109-1131960,-1,0,NZ_CP017768.1,1085,2,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifB,NZ_CP017768.1_2063_A,1.1e-07,27.7,0.6,7,218,2150153-2151082,-1,0,NZ_CP017768.1,2063,5,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifB,NZ_CP017768.1_2074_A,5.3e-14,48.6,0.0,0,115,2161506-2161859,-1,0,NZ_CP017768.1,2074,5,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifD,NZ_CP017768.1_2075_A,1.3e-13,47.2,0.0,32,430,2162193-2163623,-1,0,NZ_CP017768.1,2075,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifE,NZ_CP017768.1_2075_B,7.5e-05,18.5,0.0,392,473,2162193-2163623,-1,0,NZ_CP017768.1,2075,5,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifE,NZ_CP017768.1_2075_A,5.5e-32,108.2,0.0,1,428,2162193-2163623,-1,0,NZ_CP017768.1,2075,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifK,NZ_CP017768.1_2075_A,8.6e-152,503.2,0.0,1,475,2162193-2163623,-1,0,NZ_CP017768.1,2075,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifN,NZ_CP017768.1_2075_A,1.3e-148,492.4,0.0,19,475,2162193-2163623,-1,0,NZ_CP017768.1,2075,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifD,NZ_CP017768.1_2076_A,6.8e-150,496.7,0.0,33,519,2163607-2165226,-1,0,NZ_CP017768.1,2076,5,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifN,NZ_CP017768.1_2076_A,1e-34,116.8,0.0,83,512,2163607-2165226,-1,0,NZ_CP017768.1,2076,5,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifK,NZ_CP017768.1_2076_A,3.3e-22,75.8,0.0,77,502,2163607-2165226,-1,0,NZ_CP017768.1,2076,5,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifE,NZ_CP017768.1_2076_A,1.2e-201,668.6,0.0,45,538,2163607-2165226,-1,0,NZ_CP017768.1,2076,5,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifE,NZ_CP017768.1_2077_A,2.2e-20,69.8,0.1,17,209,2165285-2166673,-1,0,NZ_CP017768.1,2077,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifD,NZ_CP017768.1_2077_A,8.6e-11,38.0,0.1,18,207,2165285-2166673,-1,0,NZ_CP017768.1,2077,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifE,NZ_CP017768.1_2077_C,6.4e-06,22.1,0.0,355,460,2165285-2166673,-1,0,NZ_CP017768.1,2077,5,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifN,NZ_CP017768.1_2077_A,4e-127,421.5,0.0,0,462,2165285-2166673,-1,0,NZ_CP017768.1,2077,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifK,NZ_CP017768.1_2077_A,1.3e-165,548.8,0.0,1,462,2165285-2166673,-1,0,NZ_CP017768.1,2077,5,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifE,NZ_CP017768.1_2078_A,2.7e-136,452.7,0.0,3,495,2166673-2168163,-1,0,NZ_CP017768.1,2078,5,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifD,NZ_CP017768.1_2078_A,6.4e-193,638.6,0.1,3,477,2166673-2168163,-1,0,NZ_CP017768.1,2078,5,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifK,NZ_CP017768.1_2078_A,2e-14,50.2,0.0,103,465,2166673-2168163,-1,0,NZ_CP017768.1,2078,5,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifN,NZ_CP017768.1_2078_B,1.1e-21,73.8,0.0,100,492,2166673-2168163,-1,0,NZ_CP017768.1,2078,5,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
RS_GCF_002813695.1,nifH,NZ_CP017768.1_2081_A,3.7e-131,434.1,7.3,0,275,2169074-2169901,-1,0,NZ_CP017768.1,2081,5,nifH,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium subterraneum
