GenomeID,contig,operon,cluster,Nitrogenase Set,Location_start,Location_end,Orientation,pos_num,GTDB Taxonomy,ncbi_country,Isolation Source,NCBI Taxonomy,ncbi_taxonomy_unfiltered,Organism,Regulon,Operon,Group No
RS_GCF_902833905.1,NZ_CADFGP010000059.1,2,nif,nifB,18964,20559,-1,[27],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia tuberum,none,Environmental; Aspalathus carnosa root nodule,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia tuberum,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia tuberum;x__Paraburkholderia tuberum STM678,Paraburkholderia tuberum,,,
RS_GCF_903064525.1,NZ_LR797830.1,1,nif,"nifE, nifN, nifH, nifD, nifK",996777,1003708,1,"[916, 917, 913, 914, 915]",d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Methylacidiphilales;f__Methylacidiphilaceae;g__Methylacidimicrobium;s__Methylacidimicrobium sp903064525,none,none,d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__Methylacidimicrobium;s__,d__Bacteria;x__Pseudomonadati;x__PVC group;p__Verrucomicrobiota;x__Verrucomicrobiota incertae sedis;g__Methylacidimicrobium;x__unclassified Methylacidimicrobium;s__Methylacidimicrobium sp. AP8,Methylacidimicrobium sp903064525,,,
RS_GCF_903064525.1,NZ_LR797830.1,2,nif,nifB,1027678,1029261,1,[940],d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Methylacidiphilales;f__Methylacidiphilaceae;g__Methylacidimicrobium;s__Methylacidimicrobium sp903064525,none,none,d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__Methylacidimicrobium;s__,d__Bacteria;x__Pseudomonadati;x__PVC group;p__Verrucomicrobiota;x__Verrucomicrobiota incertae sedis;g__Methylacidimicrobium;x__unclassified Methylacidimicrobium;s__Methylacidimicrobium sp. AP8,Methylacidimicrobium sp903064525,,,
RS_GCF_903828115.1,NZ_CAIKKU010000757.1,1,nif,"nifH, nifD, nifK",1408,5583,1,"[3, 4, 5]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903828115,none,lake water,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;x__environmental samples;s__uncultured Thiodictyon sp.,Thiodictyon sp903828115,,,
RS_GCF_903828115.1,NZ_CAIKKU010000826.1,1,nif,nifB,10795,12300,1,[14],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903828115,none,lake water,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;x__environmental samples;s__uncultured Thiodictyon sp.,Thiodictyon sp903828115,,,
RS_GCF_903837595.1,NZ_CAILVI010000011.1,1,nif,nifB,40746,42251,-1,[35],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903837595,none,pond,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;x__environmental samples;s__uncultured Thiodictyon sp.,Thiodictyon sp903837595,,,
RS_GCF_903837595.1,NZ_CAILVI010000142.1,1,nif,"nifK, nifD, nifH",23135,27291,-1,"[22, 23, 24]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903837595,none,pond,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;x__environmental samples;s__uncultured Thiodictyon sp.,Thiodictyon sp903837595,,,
RS_GCF_903866365.1,NZ_CAIPNF010000048.1,1,nif,nifB,7506,9017,-1,[10],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Chromatium;s__Chromatium sp903866365,none,lake water,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiocystis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiocystis;x__environmental samples;s__uncultured Thiocystis sp.,Chromatium sp903866365,,,
RS_GCF_903866365.1,NZ_CAIPNF010000211.1,1,nif,"nifH, nifD, nifK",1142,5451,1,"[2, 3, 4]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Chromatium;s__Chromatium sp903866365,none,lake water,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiocystis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiocystis;x__environmental samples;s__uncultured Thiocystis sp.,Chromatium sp903866365,,,
RS_GCF_903903185.1,NZ_CAIUXT010000072.1,1,nif,nifB,8734,9720,-1,[8],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus;s__Rhodoblastus sp903903185,none,pond,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodoblastaceae;g__Rhodoblastus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodoblastaceae;g__Rhodoblastus;x__environmental samples;s__uncultured Rhodoblastus sp.,Rhodoblastus sp903903185,,,
RS_GCF_903903185.1,NZ_CAIUXT010000127.1,2,nif,nifB,19819,20742,1,[24],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus;s__Rhodoblastus sp903903185,none,pond,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodoblastaceae;g__Rhodoblastus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodoblastaceae;g__Rhodoblastus;x__environmental samples;s__uncultured Rhodoblastus sp.,Rhodoblastus sp903903185,,,
RS_GCF_903903185.1,NZ_CAIUXT010000141.1,1,nif,nifB,2,859,1,[1],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus;s__Rhodoblastus sp903903185,none,pond,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodoblastaceae;g__Rhodoblastus;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodoblastaceae;g__Rhodoblastus;x__environmental samples;s__uncultured Rhodoblastus sp.,Rhodoblastus sp903903185,,,
RS_GCF_903933125.1,NZ_CAIZIZ010000369.1,1,nif,"nifK, nifD, nifH",3800,7978,-1,"[8, 9, 10]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903933125,none,lake water,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Lamprocystis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Lamprocystis;x__environmental samples;s__uncultured Lamprocystis sp.,Thiodictyon sp903933125,,,
RS_GCF_903933125.1,NZ_CAIZIZ010000553.1,1,nif,nifB,7192,8700,-1,[10],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903933125,none,lake water,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Lamprocystis;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Lamprocystis;x__environmental samples;s__uncultured Lamprocystis sp.,Thiodictyon sp903933125,,,
RS_GCF_903946935.1,NZ_CAJAXH010000146.1,1,nif,nifB,12422,13927,-1,[12],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903946935,none,pond,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;x__environmental samples;s__uncultured Thiodictyon sp.,Thiodictyon sp903946935,,,
RS_GCF_903946935.1,NZ_CAJAXH010000151.1,1,nif,"nifK, nifD, nifH",21294,25456,-1,"[23, 24, 25]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon sp903946935,none,pond,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;x__environmental samples;s__uncultured Thiodictyon sp.,Thiodictyon sp903946935,,,
RS_GCF_904426505.1,NZ_CAJGBN010000011.1,1,nif,"nifH, nifD, nifK, nifE, nifN",11981,21132,1,"[19, 20, 21, 26, 27]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Rubrivivax;s__Rubrivivax sp904426505,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Rubrivivax;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Rubrivivax;x__unclassified Rubrivivax;s__Rubrivivax sp. A210,Rubrivivax sp904426505,,,
RS_GCF_904426505.1,NZ_CAJGBN010000011.1,2,nif,nifB,246,1841,1,[1],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Rubrivivax;s__Rubrivivax sp904426505,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Rubrivivax;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Rubrivivax;x__unclassified Rubrivivax;s__Rubrivivax sp. A210,Rubrivivax sp904426505,,,
RS_GCF_904426505.1,NZ_CAJGBN010000034.1,1,nif,nifB,86898,88040,-1,[81],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Rubrivivax;s__Rubrivivax sp904426505,none,none,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Rubrivivax;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Rubrivivax;x__unclassified Rubrivivax;s__Rubrivivax sp. A210,Rubrivivax sp904426505,,,
RS_GCF_904848585.1,NZ_CAJHCR010000029.1,1,nif,"nifH, nifD, nifK, nifE, nifN",36690,44632,1,"[48, 49, 50, 53, 54]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia kirstenboschensis,none,Virgilia oroboides; root nodules,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia kirstenboschensis,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia kirstenboschensis,Paraburkholderia kirstenboschensis,,,
RS_GCF_904848585.1,NZ_CAJHCR010000029.1,2,nif,nifB,24383,25978,1,[26],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia kirstenboschensis,none,Virgilia oroboides; root nodules,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia kirstenboschensis,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia kirstenboschensis,Paraburkholderia kirstenboschensis,,,
RS_GCF_905212365.1,NZ_CAJMEH010000037.1,1,nif,"nifB, nifN",2316,4321,-1,"[3, 4]",d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp905212365,none,human gut,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;x__environmental samples;s__uncultured Phascolarctobacterium sp.,Phascolarctobacterium_A sp905212365,,,
RS_GCF_907163085.1,NZ_CAJQTX010000004.1,1,nif,"nifK, nifD, nifH",50331,54560,-1,"[49, 50, 51]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__Accumulibacter sp907163085,none,aerobic granular sludge of a lab scale sequencing batch reactor treating synthetic wastewater,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__Candidatus Accumulibacter;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;x__Betaproteobacteria incertae sedis;g__Candidatus Accumulibacter;x__unclassified Candidatus Accumulibacter;s__Candidatus Accumulibacter sp. ACC003,Accumulibacter sp907163085,,,
RS_GCF_907163085.1,NZ_CAJQTX010000004.1,2,nif,nifB,85992,87542,-1,[84],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__Accumulibacter sp907163085,none,aerobic granular sludge of a lab scale sequencing batch reactor treating synthetic wastewater,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__Candidatus Accumulibacter;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;x__Betaproteobacteria incertae sedis;g__Candidatus Accumulibacter;x__unclassified Candidatus Accumulibacter;s__Candidatus Accumulibacter sp. ACC003,Accumulibacter sp907163085,,,
RS_GCF_913060805.1,NZ_CAJXTC010000008.1,1,nif,nifB,115030,116004,-1,[94],d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__Draconibacterium sp913060805,none,marine metagenome,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Draconibacterium;s__,d__Bacteria;x__Pseudomonadati;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Draconibacterium;x__environmental samples;s__uncultured Draconibacterium sp.,Draconibacterium sp913060805,,,
RS_GCF_913060805.1,NZ_CAJXTC010000010.1,1,nif,nifB,33075,33887,-1,[35],d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__Draconibacterium sp913060805,none,marine metagenome,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Draconibacterium;s__,d__Bacteria;x__Pseudomonadati;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Draconibacterium;x__environmental samples;s__uncultured Draconibacterium sp.,Draconibacterium sp913060805,,,
RS_GCF_913060805.1,NZ_CAJXTC010000045.1,1,nif,"nifH, nifD, nifK, nifE, nifN, nifB",23773,32725,1,"[22, 25, 26, 27, 28, 29]",d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__Draconibacterium sp913060805,none,marine metagenome,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Draconibacterium;s__,d__Bacteria;x__Pseudomonadati;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Draconibacterium;x__environmental samples;s__uncultured Draconibacterium sp.,Draconibacterium sp913060805,,,
RS_GCF_913062725.1,NZ_CAJXWY010000010.1,1,nif,nifB,64305,65870,-1,[59],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__Thiohalocapsa sp913062725,none,marine metagenome,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;x__environmental samples;s__uncultured Thiohalocapsa sp.,Thiohalocapsa sp913062725,,,
RS_GCF_913063425.1,NZ_CAJXYK010000034.1,1,nif,nifB,56562,58103,-1,[57],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__Thiohalocapsa sp913063425,none,marine metagenome,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;x__environmental samples;s__uncultured Thiohalocapsa sp.,Thiohalocapsa sp913063425,,,
RS_GCF_913773725.1,NZ_CAJYGK010000029.1,1,nif,"nifN, nifE, nifK, nifD, nifH",1,15388,-1,"[1, 2, 9, 10, 11]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Aquabacterium;s__Aquabacterium sp913773725,none,phyllosphere_metagenome_of_Oryza sativa,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;x__Burkholderiales genera incertae sedis;g__Aquabacterium;x__environmental samples;s__uncultured Aquabacterium sp.,Aquabacterium sp913773725,,,
RS_GCF_913773725.1,NZ_CAJYGK010000029.1,2,nif,nifB,26597,28180,-1,[29],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Aquabacterium;s__Aquabacterium sp913773725,none,phyllosphere_metagenome_of_Oryza sativa,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;x__Burkholderiales genera incertae sedis;g__Aquabacterium;x__environmental samples;s__uncultured Aquabacterium sp.,Aquabacterium sp913773725,,,
RS_GCF_913773995.1,NZ_CAJYES010000176.1,1,nif,nifB,16183,17313,-1,[20],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Xenophilus;s__Xenophilus sp913773995,none,phyllosphere_metagenome_of_Oryza sativa,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pseudacidovorax;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pseudacidovorax;x__environmental samples;s__uncultured Pseudacidovorax sp.,Xenophilus sp913773995,,,
RS_GCF_918741295.1,NZ_CAKKNB010000001.1,2,nif,nifB,1595348,1596928,-1,[1488],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Aquabacterium;s__Aquabacterium sp918741295,none,Natural mineral water,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;x__Burkholderiales genera incertae sedis;g__Aquabacterium;x__unclassified Aquabacterium;s__Aquabacterium sp. CECT 9606,Aquabacterium sp918741295,,,
RS_GCF_918741295.1,NZ_CAKKNB010000001.1,5,nif,"nifH, nifD, nifK, nifE, nifN",1552486,1560596,1,"[1432, 1433, 1434, 1438, 1439]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Aquabacterium;s__Aquabacterium sp918741295,none,Natural mineral water,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;x__Burkholderiales genera incertae sedis;g__Aquabacterium;x__unclassified Aquabacterium;s__Aquabacterium sp. CECT 9606,Aquabacterium sp918741295,,,
RS_GCF_921292975.1,NZ_CAKLCM010000002.1,2,nif,nifB,606541,607530,1,[539],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,none,wild seahorses (Hippocampus guttulatus),d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,Vibrio hippocampi,,,
RS_GCF_921292975.1,NZ_CAKLCM010000003.1,1,nif,nifB,536833,538131,-1,[464],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,none,wild seahorses (Hippocampus guttulatus),d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,Vibrio hippocampi,,,
RS_GCF_921292975.1,NZ_CAKLCM010000003.1,2,nif,"nifH, nifD, nifK, nifE, nifN",500941,509415,1,"[427, 428, 429, 432, 433]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,none,wild seahorses (Hippocampus guttulatus),d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio hippocampi,Vibrio hippocampi,,,
RS_GCF_927798115.1,NZ_CAKMMG010000005.1,1,nif,"nifN, nifE, nifK, nifD, nifH, nifB",78872,87237,-1,"[68, 69, 70, 71, 72, 73]",d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_AQ;s__Paenibacillus_AQ auburnensis,none,none,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus auburnensis,d__Bacteria;x__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus auburnensis,Paenibacillus_AQ auburnensis,,,
RS_GCF_933509905.1,NZ_OW150024.1,1,nif,"anfO, nifB, nifH, nifD, nifK, nifEN",80685,102215,1,"[61, 43, 48, 49, 50, 58]",d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__Trichlorobacter;s__Trichlorobacter ammonificans,none,activated sludge,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Trichlorobacter;s__Trichlorobacter ammonificans,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Trichlorobacter;s__Trichlorobacter ammonificans,Trichlorobacter ammonificans,,,
RS_GCF_934190775.1,NZ_CAKPTG010000011.1,1,nif,"nifE, nifB",21102,23139,1,"[22, 23]",d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp934190775,none,human feces,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;x__environmental samples;s__uncultured Phascolarctobacterium sp.,Phascolarctobacterium_A sp934190775,,,
RS_GCF_934203365.1,NZ_CAKPZA010000001.1,1,nif,"nifE, nifB",28403,30440,1,"[26, 27]",d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp934203365,none,human feces,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__,d__Bacteria;x__Bacillati;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;x__environmental samples;s__uncultured Phascolarctobacterium sp.,Phascolarctobacterium_A sp934203365,,,
